pair,enhancer_id,zscore
V$ETS_Q6 - V$STAT6_01,chr2:202898182-202898685-enhancer,3.93911113065433
V$CEBP_Q3 - V$PU1_Q6,chr2:202898182-202898685-enhancer,3.724105035734
V$ETS_Q6 - V$PU1_Q6,chr2:202898182-202898685-enhancer,10.0982669830077
V$SMAD3_Q6 - V$SMAD4_Q6,chr2:202898182-202898685-enhancer,4.44593680146495
V$SMAD3_Q6 - V$SMAD_Q6_01,chr2:202898182-202898685-enhancer,3.07780685543731
V$MAF_Q6_01 - V$SF1_Q6,chr2:202898182-202898685-enhancer,3.51423364147643
V$ETS_Q6 - V$HMGIY_Q6,chr2:202898182-202898685-enhancer,3.45942117883461
V$CEBP_Q3 - V$ETS_Q6,chr2:202898182-202898685-enhancer,4.26113927309497
V$ETS_Q4 - V$IRF_Q6,chr2:202898182-202898685-enhancer,3.36662497581848
V$NF1_Q6_01 - V$SMAD_Q6_01,chr2:202898182-202898685-enhancer,3.03761988196969
V$E2F_Q3_01 - V$SMAD_Q6_01,chr2:202898182-202898685-enhancer,3.3290680458894
V$PEBP_Q6 - V$SMAD_Q6_01,chr2:202898182-202898685-enhancer,3.26983724800549
V$MYB_Q6 - V$VMYB_01,chr2:208027980-208028625-enhancer,3.82657119684262
V$POU1F1_Q6 - V$VMYB_01,chr2:208027980-208028625-enhancer,3.6354210162468
V$MYB_Q3 - V$VMYB_01,chr2:208027980-208028625-enhancer,3.17724064438637
V$AP1_Q2_01 - V$VMYB_01,chr2:208027980-208028625-enhancer,3.45150756447282
V$NF1_Q6 - V$NFKAPPAB65_01,chr2:208027980-208028625-enhancer,3.91424887680012
V$NF1_Q6_01 - V$NFKAPPAB65_01,chr2:208027980-208028625-enhancer,3.38571275301047
V$CREL_01 - V$NF1_Q6,chr2:208027980-208028625-enhancer,4.42170628802483
V$AP1_Q2 - V$SF1_Q6,chr2:208027980-208028625-enhancer,3.30168732863837
V$GR_Q6_01 - V$NFY_C,chr2:208027980-208028625-enhancer,3.19241016947311
V$ER_Q6_02 - V$SOX9_B1,chr2:208027980-208028625-enhancer,3.30889122730141
V$CEBP_Q2_01 - V$STAT6_01,chr2:208027980-208028625-enhancer,3.56303652854096
V$ETS_Q6 - V$STAT6_01,chr2:208027980-208028625-enhancer,3.64175217653232
V$GATA_Q6 - V$ICSBP_Q6,chr2:208027980-208028625-enhancer,3.15811423992076
V$DR3_Q4 - V$SF1_Q6,chr2:208027980-208028625-enhancer,3.18523523560981
V$DR1_Q3 - V$OCT_Q6,chr2:208027980-208028625-enhancer,3.50318594292399
V$ETS_Q4 - V$PIT1_Q6,chr2:208027980-208028625-enhancer,3.3227242645607
V$AP1_Q4_01 - V$CREB_Q3,chr2:208027980-208028625-enhancer,3.32200721617178
V$DR3_Q4 - V$E2A_Q2,chr2:208027980-208028625-enhancer,3.26757012702237
V$GR_Q6_01 - V$LEF1TCF1_Q4,chr2:208027980-208028625-enhancer,3.08798126082581
V$AP1_C - V$CMYB_01,chr2:208198821-208199856-enhancer,4.48169337493566
V$AP1_01 - V$CMYB_01,chr2:208198821-208199856-enhancer,3.59726729285546
V$CMYB_01 - V$POU1F1_Q6,chr2:208198821-208199856-enhancer,3.69806629157293
V$ELK1_01 - V$OCT1_04,chr2:208198821-208199856-enhancer,3.18413498024469
V$CETS1P54_01 - V$GR_Q6,chr2:208198821-208199856-enhancer,3.00907331592414
V$CETS1P54_01 - V$CREB_Q3,chr2:208198821-208199856-enhancer,4.44593855496109
V$AP1_Q4_01 - V$CETS1P54_01,chr2:208198821-208199856-enhancer,3.09169275215683
V$NFKAPPAB65_01 - V$SOX9_B1,chr2:208198821-208199856-enhancer,3.18284008163084
V$CEBPB_01 - V$POU1F1_Q6,chr2:208198821-208199856-enhancer,3.5599314426963
V$CEBPB_01 - V$OCT_Q6,chr2:208198821-208199856-enhancer,3.38953484600656
V$GATA_C - V$OCT1_02,chr2:208198821-208199856-enhancer,3.09173791243631
V$GATA_Q6 - V$OCT1_02,chr2:208198821-208199856-enhancer,3.3346569073419
V$NFY_C - V$STAT_Q6,chr2:208198821-208199856-enhancer,3.00525736947228
V$AHRHIF_Q6 - V$HIF1_Q5,chr2:208198821-208199856-enhancer,3.79645919166072
V$PU1_Q6 - V$STAT6_01,chr2:208198821-208199856-enhancer,4.04450838119137
V$ETS_Q4 - V$STAT6_01,chr2:208198821-208199856-enhancer,3.54531402994251
V$NFAT_Q4_01 - V$STAT6_01,chr2:208198821-208199856-enhancer,3.07478911203993
V$ETS_Q6 - V$STAT6_01,chr2:208198821-208199856-enhancer,6.00914041188037
V$AP1_01 - V$MYB_Q3,chr2:208198821-208199856-enhancer,3.60256956259165
V$ELF1_Q6 - V$PU1_Q6,chr2:208198821-208199856-enhancer,3.32286755344259
V$GR_Q6_01 - V$PU1_Q6,chr2:208198821-208199856-enhancer,3.7102761607693
V$ETS_Q6 - V$PU1_Q6,chr2:208198821-208199856-enhancer,7.70803739062572
V$CREB_Q3 - V$ELF1_Q6,chr2:208198821-208199856-enhancer,3.40353960893442
V$ELF1_Q6 - V$ETS_Q6,chr2:208198821-208199856-enhancer,3.31086157359592
V$CEBP_Q2_01 - V$OCT_Q6,chr2:208198821-208199856-enhancer,3.09266964020734
V$IRF_Q6_01 - V$OCT_Q6,chr2:208198821-208199856-enhancer,3.63019372527146
V$CEBP_Q2_01 - V$ETS_Q6,chr2:208198821-208199856-enhancer,3.54094338255076
V$ETS_Q6 - V$GR_Q6_01,chr2:208198821-208199856-enhancer,3.50428017316494
V$DR3_Q4 - V$E2A_Q6,chr2:208198821-208199856-enhancer,3.20879814327848
V$NF1_Q6 - V$VMYB_01,chr2:227517160-227517436-enhancer,3.17041447043773
V$CEBP_Q3 - V$SP1_01,chr2:227517160-227517436-enhancer,4.01496984385742
V$HNF4_Q6 - V$SP1_01,chr2:227517160-227517436-enhancer,3.00956646561223
V$AP1FJ_Q2 - V$AP1_Q4_01,chr2:227517160-227517436-enhancer,4.22406123106217
V$AP1_Q2 - V$AP1_Q4_01,chr2:227517160-227517436-enhancer,3.18530519261065
V$CEBP_C - V$NFY_Q6,chr2:227517160-227517436-enhancer,3.02008978715677
V$ER_Q6 - V$MYOD_Q6_01,chr2:227517160-227517436-enhancer,3.75620651366582
V$FOX_Q2 - V$NFKB_Q6,chr2:227517160-227517436-enhancer,3.04750357713251
V$NFKB_Q6_01 - V$NFY_C,chr2:227517160-227517436-enhancer,3.25935194864041
V$IPF1_Q4 - V$NFAT_Q4_01,chr2:227517160-227517436-enhancer,3.03330043684979
V$HMGIY_Q6 - V$PU1_Q6,chr2:227517160-227517436-enhancer,3.57283830215633
V$CREB_Q3 - V$PU1_Q6,chr2:227517160-227517436-enhancer,4.54784935934903
V$LEF1_Q2 - V$PU1_Q6,chr2:227517160-227517436-enhancer,3.58272988869965
V$ETS_Q6 - V$PU1_Q6,chr2:227517160-227517436-enhancer,4.92287649821427
V$ELF1_Q6 - V$LEF1_Q2,chr2:227517160-227517436-enhancer,3.65898836463074
V$HMGIY_Q6 - V$LEF1_Q2,chr2:227517160-227517436-enhancer,3.25987292839649
V$HMGIY_Q6 - V$LEF1TCF1_Q4,chr2:227517160-227517436-enhancer,3.20051045159126
V$CREB_Q3 - V$ETS_Q4,chr2:227517160-227517436-enhancer,3.77983596811514
V$CREB_Q3 - V$LEF1_Q2,chr2:227517160-227517436-enhancer,3.09773331892346
V$AP1_Q4_01 - V$CREB_Q3,chr2:227517160-227517436-enhancer,3.7003646070004
V$CREB_Q3 - V$ETS_Q6,chr2:227517160-227517436-enhancer,5.54788793890735
V$ETS_Q6 - V$LEF1_Q2,chr2:227517160-227517436-enhancer,3.42512186611906
V$LEF1_Q2 - V$LEF1TCF1_Q4,chr2:227517160-227517436-enhancer,3.0488853794377
V$CMYB_01 - V$ETS_Q4,chr22:30601535-30602099-enhancer,3.12125840939016
V$CMYB_01 - V$GATA_Q6,chr22:30601535-30602099-enhancer,4.2259454511087
V$CETS1P54_01 - V$PU1_Q6,chr22:30601535-30602099-enhancer,3.47762378587818
V$CREL_01 - V$DR3_Q4,chr22:30601535-30602099-enhancer,3.29941442218018
V$NFKB_C - V$OCT1_02,chr22:30601535-30602099-enhancer,3.5355673160611
V$HNF3_Q6 - V$OCT1_02,chr22:30601535-30602099-enhancer,3.46818630411014
V$OCT1_04 - V$OSF2_Q6,chr22:30601535-30602099-enhancer,3.46691187517835
V$CEBP_Q2 - V$OCT_Q6,chr22:30601535-30602099-enhancer,3.50211951456366
V$E2A_Q6 - V$ER_Q6,chr22:30601535-30602099-enhancer,3.1882493813207
V$GR_Q6 - V$SOX9_B1,chr22:30601535-30602099-enhancer,3.28492689296168
V$CETS168_Q6 - V$NF1_Q6,chr22:30601535-30602099-enhancer,3.2723703720138
V$GATA_Q6 - V$NF1_Q6,chr22:30601535-30602099-enhancer,3.76730827493446
V$GATA_Q6 - V$NFKB_Q6,chr22:30601535-30602099-enhancer,3.30110220673919
V$NFKB_Q6 - V$PIT1_Q6,chr22:30601535-30602099-enhancer,3.92245373555841
V$NFKB_Q6 - V$SP1_Q4_01,chr22:30601535-30602099-enhancer,3.48726386462332
V$HNF3_Q6 - V$SP1_Q6,chr22:30601535-30602099-enhancer,3.39209635360287
V$AP1_C - V$MYB_Q5_01,chr22:30601535-30602099-enhancer,3.06300658731313
V$GATA_C - V$PEBP_Q6,chr22:30601535-30602099-enhancer,3.27178079973936
V$DR1_Q3 - V$USF_C,chr22:30601535-30602099-enhancer,3.62097496967842
V$E2A_Q2 - V$NFY_01,chr22:30601535-30602099-enhancer,4.20731022215981
V$SF1_Q6 - V$SOX9_B1,chr22:30601535-30602099-enhancer,4.28900316109087
V$CREB_Q3 - V$PU1_Q6,chr22:30601535-30602099-enhancer,3.19943433921668
V$PU1_Q6 - V$SP1_Q2_01,chr22:30601535-30602099-enhancer,3.14577588938423
V$PR_Q2 - V$PU1_Q6,chr22:30601535-30602099-enhancer,3.10978431777309
V$HNF3_Q6 - V$OSF2_Q6,chr22:30601535-30602099-enhancer,3.08881506916348
V$DR1_Q3 - V$USF_Q6_01,chr22:30601535-30602099-enhancer,3.19808236112111
V$DR1_Q3 - V$SP1_Q2_01,chr22:30601535-30602099-enhancer,3.33453838055694
V$DR1_Q3 - V$SMAD_Q6_01,chr22:30601535-30602099-enhancer,3.24302082951342
V$AML_Q6 - V$HNF3_Q6,chr22:30601535-30602099-enhancer,3.24408001452462
V$DR3_Q4 - V$ETS_Q4,chr22:30601535-30602099-enhancer,3.0170076774734
V$ETS_Q4 - V$PEBP_Q6,chr22:30601535-30602099-enhancer,3.03275689517305
V$GATA_Q6 - V$NF1_Q6_01,chr22:30601535-30602099-enhancer,3.66670582588025
V$HNF3_Q6 - V$SP1_Q6_01,chr22:30601535-30602099-enhancer,3.15652279935561
V$HNF3_Q6 - V$SP1_Q4_01,chr22:30601535-30602099-enhancer,3.58090358348097
V$OCT_Q6 - V$PEBP_Q6,chr22:30601535-30602099-enhancer,3.71345577491047
V$AP1_Q4_01 - V$CREB_Q3,chr22:30601535-30602099-enhancer,3.68001018391823
V$NF1_Q6_01 - V$SP1_Q4_01,chr22:30601535-30602099-enhancer,3.10097078213091
V$NF1_Q6_01 - V$SP1_Q2_01,chr22:30601535-30602099-enhancer,3.02957452935983
V$AP1_Q2_01 - V$MYB_Q5_01,chr22:30601535-30602099-enhancer,3.57488381808722
V$ELK1_02 - V$ER_Q6,chr22:30608541-30609106-enhancer,3.66393003577183
V$CETS1P54_01 - V$ER_Q6,chr22:30608541-30609106-enhancer,3.16330252263332
V$CETS1P54_01 - V$SF1_Q6,chr22:30608541-30609106-enhancer,4.7843777018718
V$CREBP1CJUN_01 - V$IRF_Q6,chr22:30608541-30609106-enhancer,3.87736865216612
V$CP2_01 - V$SP1_Q6,chr22:30608541-30609106-enhancer,3.12987611919649
V$CP2_01 - V$SREBP_Q3,chr22:30608541-30609106-enhancer,3.16032462195156
V$CEBPB_01 - V$GATA_Q6,chr22:30608541-30609106-enhancer,3.17489476478351
V$CEBPB_01 - V$IRF_Q6_01,chr22:30608541-30609106-enhancer,3.19051335392012
V$AP1FJ_Q2 - V$AP1_Q2,chr22:30608541-30609106-enhancer,3.07571924726603
V$CREB_Q2 - V$EGR_Q6,chr22:30608541-30609106-enhancer,3.28753238087996
V$CEBP_C - V$MYB_Q6,chr22:30608541-30609106-enhancer,3.4728143849843
V$IPF1_Q4 - V$MYB_Q6,chr22:30608541-30609106-enhancer,3.51250156903717
V$FOX_Q2 - V$MYB_Q6,chr22:30608541-30609106-enhancer,3.11894034293703
V$ER_Q6 - V$PU1_Q6,chr22:30608541-30609106-enhancer,3.20231757681974
V$ER_Q6 - V$NFAT_Q4_01,chr22:30608541-30609106-enhancer,3.33757737483252
V$AP1_Q2_01 - V$GR_Q6,chr22:30608541-30609106-enhancer,3.05290576861915
V$IPF1_Q4 - V$LEF1_Q2,chr22:30608541-30609106-enhancer,3.49725562049874
V$HIF1_Q5 - V$PIT1_Q6,chr22:30608541-30609106-enhancer,3.0506496858984
V$HMGIY_Q6 - V$STAT6_01,chr22:30608541-30609106-enhancer,4.40889229653429
V$AP1_01 - V$SP1_Q6_01,chr22:30608541-30609106-enhancer,3.10809147727973
V$EFC_Q6 - V$GATA_Q6,chr22:30608541-30609106-enhancer,3.30280923637437
V$AML_Q6 - V$OSF2_Q6,chr22:30608541-30609106-enhancer,3.43757773741553
V$ELF1_Q6 - V$GR_Q6_01,chr22:30608541-30609106-enhancer,4.9515739135797
V$AP1_Q2_01 - V$ELF1_Q6,chr22:30608541-30609106-enhancer,3.11546829374821
V$AP1_Q4_01 - V$ELF1_Q6,chr22:30608541-30609106-enhancer,3.19609153434549
V$LEF1_Q2 - V$PIT1_Q6,chr22:30608541-30609106-enhancer,3.22374612519259
V$E2A_Q2 - V$ER_Q6_02,chr22:30608541-30609106-enhancer,3.45662873690335
V$E2A_Q6 - V$HNF4_Q6,chr22:30608541-30609106-enhancer,3.49785798345183
V$E2A_Q6 - V$SMAD_Q6_01,chr22:30608541-30609106-enhancer,3.11564389880434
V$CMYB_01 - V$GATA_Q6,chr2:239347857-239348510-enhancer,3.98372566299519
V$ELK1_02 - V$SP1_Q4_01,chr2:239347857-239348510-enhancer,3.13495662089265
V$AP1FJ_Q2 - V$CEBPB_02,chr2:239347857-239348510-enhancer,3.08248261490372
V$AP1_Q2 - V$CEBPB_02,chr2:239347857-239348510-enhancer,3.17257888080057
V$CEBPB_02 - V$GR_Q6_01,chr2:239347857-239348510-enhancer,4.83128520682949
V$AP1FJ_Q2 - V$CEBP_Q2,chr2:239347857-239348510-enhancer,3.18318013393584
V$AP1_Q2 - V$CEBP_Q2,chr2:239347857-239348510-enhancer,3.36337860619904
V$AP1_01 - V$MYB_Q6,chr2:239347857-239348510-enhancer,3.03138708866516
V$CEBP_Q2 - V$GR_Q6_01,chr2:239347857-239348510-enhancer,3.29641761305567
V$AP1_Q2_01 - V$NFKB_Q6,chr2:239347857-239348510-enhancer,3.52305189885191
V$STAT_01 - V$USF_Q6_01,chr2:239347857-239348510-enhancer,3.06942216934679
V$MEF2_04 - V$SP1_Q4_01,chr2:239347857-239348510-enhancer,3.29685616939668
V$CHOP_01 - V$DR1_Q3,chr2:239347857-239348510-enhancer,3.07401500503018
V$LEF1_Q2 - V$NFY_01,chr2:239347857-239348510-enhancer,3.62784215875814
V$CREB_Q3 - V$ETS1_B,chr2:239347857-239348510-enhancer,3.6379351635486
V$AP1_Q4_01 - V$ETS1_B,chr2:239347857-239348510-enhancer,3.05143810370979
V$ETS_Q6 - V$STAT6_01,chr2:239347857-239348510-enhancer,3.5125309389601
V$CETS168_Q6 - V$EFC_Q6,chr2:239347857-239348510-enhancer,3.06842706869317
V$PU1_Q6 - V$SP1_Q6_01,chr2:239347857-239348510-enhancer,3.82808310781473
V$ETS_Q6 - V$PU1_Q6,chr2:239347857-239348510-enhancer,5.21383447089423
V$CEBP_Q2_01 - V$SMAD4_Q6,chr2:239347857-239348510-enhancer,3.11845598905924
V$LEF1_Q2 - V$NFY_Q6_01,chr2:239347857-239348510-enhancer,3.84386509394389
V$FOX_Q2 - V$SREBP_Q3,chr2:239347857-239348510-enhancer,3.08672979818351
V$CEBP_Q2_01 - V$GR_Q6_01,chr2:239347857-239348510-enhancer,3.92183841864015
V$ETS_Q6 - V$GR_Q6_01,chr2:239347857-239348510-enhancer,4.88993219861755
V$AP1_Q2_01 - V$SP1_Q6_01,chr2:239347857-239348510-enhancer,3.00285158661839
V$CMYB_01 - V$ER_Q6,chr2:241373489-241373922-enhancer,3.74708140219841
V$ELK1_02 - V$MYCMAX_B,chr2:241373489-241373922-enhancer,3.10449439812412
V$ELK1_02 - V$OSF2_Q6,chr2:241373489-241373922-enhancer,4.93446515620894
V$AML_Q6 - V$ELK1_02,chr2:241373489-241373922-enhancer,3.80946302049602
V$CEBPB_01 - V$CETS1P54_01,chr2:241373489-241373922-enhancer,3.02588364436812
V$CETS1P54_01 - V$SF1_Q6,chr2:241373489-241373922-enhancer,3.5770141794301
V$CREL_01 - V$STAT_01,chr2:241373489-241373922-enhancer,3.0665442604769
V$CP2_01 - V$ETS_Q4,chr2:241373489-241373922-enhancer,3.13815236224125
V$CEBPA_01 - V$SMAD_Q6_01,chr2:241373489-241373922-enhancer,3.34635255505152
V$AHRHIF_Q6 - V$CEBPB_02,chr2:241373489-241373922-enhancer,3.07438294566076
V$CREB_Q2 - V$HNF1_Q6,chr2:241373489-241373922-enhancer,3.69468957583682
V$GR_Q6 - V$GR_Q6_01,chr2:241373489-241373922-enhancer,4.04493197886852
V$NF1_Q6 - V$STAT6_01,chr2:241373489-241373922-enhancer,3.85530529778557
V$ETS_Q6 - V$NF1_Q6,chr2:241373489-241373922-enhancer,3.26543322410856
V$HNF4_Q6 - V$NFKB_Q6,chr2:241373489-241373922-enhancer,3.05332984714724
V$NFKB_Q6 - V$SMAD_Q6_01,chr2:241373489-241373922-enhancer,3.34391770455509
V$HMGIY_Q6 - V$SP1_Q6,chr2:241373489-241373922-enhancer,3.22891827092721
V$GRE_C - V$LEF1_Q2,chr2:241373489-241373922-enhancer,3.19348364877301
V$DR3_Q4 - V$NFKB_C,chr2:241373489-241373922-enhancer,3.12535527746828
V$EFC_Q6 - V$NFY_C,chr2:241373489-241373922-enhancer,3.53832613162347
V$NFAT_Q6 - V$OSF2_Q6,chr2:241373489-241373922-enhancer,3.67717928232248
V$IRF_Q6 - V$MYCMAX_B,chr2:241373489-241373922-enhancer,3.97996443044566
V$NF1_Q6_01 - V$STAT6_01,chr2:241373489-241373922-enhancer,3.1871649387672
V$ATF3_Q6 - V$GATA_Q6,chr2:241373489-241373922-enhancer,3.29160607007929
V$AP1_01 - V$CREB_Q4_01,chr2:241373489-241373922-enhancer,3.01016217630709
V$ETS_Q4 - V$PU1_Q6,chr2:241373489-241373922-enhancer,3.08248077465703
V$ETS_Q6 - V$SF1_Q6,chr2:241373489-241373922-enhancer,3.12402755980599
V$ELF1_Q6 - V$OSF2_Q6,chr2:241373489-241373922-enhancer,3.33962747140532
V$HMGIY_Q6 - V$NF1_Q6_01,chr2:241373489-241373922-enhancer,3.24078378051369
V$HMGIY_Q6 - V$SP1_Q4_01,chr2:241373489-241373922-enhancer,3.13597755963431
V$CREB_Q4_01 - V$DR1_Q3,chr2:241373489-241373922-enhancer,3.06498065706694
V$ETS_Q6 - V$IRF_Q6,chr2:241373489-241373922-enhancer,3.21743173499848
V$CEBP_Q2_01 - V$MYB_Q5_01,chr2:241373489-241373922-enhancer,3.56866196789813
V$ETS_Q6 - V$PR_Q2,chr2:241373489-241373922-enhancer,3.10504437320127
V$CETS1P54_01 - V$ETS_Q6,chr2:241856097-241856248-enhancer,3.04135289498859
V$MYCMAX_B - V$NFKAPPAB65_01,chr2:241856097-241856248-enhancer,3.133844202273
V$AP1_C - V$SF1_Q6,chr2:241856097-241856248-enhancer,3.04433950489216
V$CEBP_Q3 - V$PU1_Q6,chr2:241856097-241856248-enhancer,3.03137084522757
V$E2F_Q3_01 - V$SMAD4_Q6,chr2:241856097-241856248-enhancer,3.56933121941286
V$GR_Q6_01 - V$SMAD4_Q6,chr2:241856097-241856248-enhancer,4.04205594492758
V$ER_Q6_02 - V$ETS_Q4,chr2:241856097-241856248-enhancer,3.69769863207447
V$CREB_Q4_01 - V$E2F_Q4_01,chr2:241856097-241856248-enhancer,3.50614077428128
V$CREB_Q4_01 - V$PEBP_Q6,chr2:241856097-241856248-enhancer,3.07683728709072
V$CP2_02 - V$GR_Q6_01,chr2:241856097-241856248-enhancer,3.58266463658129
V$AP1_Q2_01 - V$MAF_Q6_01,chr2:241856097-241856248-enhancer,3.06824427794699
V$ER_Q6_02 - V$ETS_Q6,chr2:241856097-241856248-enhancer,3.19703731400353
V$DR3_Q4 - V$SMAD_Q6_01,chr2:241856097-241856248-enhancer,3.70888934272624
V$CMYB_01 - V$CREB_Q3,chr22:50744748-50744986-enhancer,3.02866334488962
V$AP1_Q2_01 - V$CEBPB_02,chr22:50744748-50744986-enhancer,3.10525564537872
V$AP1FJ_Q2 - V$IRF_Q6,chr22:50744748-50744986-enhancer,3.02553396222986
V$ETS_Q4 - V$GR_Q6,chr22:50744748-50744986-enhancer,3.10826428111027
V$DR4_Q2 - V$NF1_Q6,chr22:50744748-50744986-enhancer,3.12398262863895
V$GRE_C - V$MYCMAX_B,chr22:50744748-50744986-enhancer,3.34935279520888
V$USF_C - V$USF_Q6_01,chr22:50744748-50744986-enhancer,3.13711544974588
V$E2A_Q6 - V$ETS1_B,chr22:50744748-50744986-enhancer,3.16521770473762
V$HNF4ALPHA_Q6 - V$STAT_Q6,chr22:50744748-50744986-enhancer,3.2149503878034
V$E2A_Q6 - V$PU1_Q6,chr22:50744748-50744986-enhancer,3.13968170988908
V$PEBP_Q6 - V$SF1_Q6,chr22:50744748-50744986-enhancer,3.22633547900694
V$GR_Q6_01 - V$HNF4_Q6,chr22:50744748-50744986-enhancer,3.74144383869382
V$NF1_Q6_01 - V$VMYB_01,chr2:33437244-33437520-enhancer,3.49817228825421
V$DR3_Q4 - V$VMYB_01,chr2:33437244-33437520-enhancer,3.62367081237623
V$CMYB_01 - V$SMAD4_Q6,chr2:33437244-33437520-enhancer,3.66041657636711
V$AHRHIF_Q6 - V$CEBPB_01,chr2:33437244-33437520-enhancer,3.18529385864217
V$OCT1_02 - V$OCT1_04,chr2:33437244-33437520-enhancer,3.29630286641449
V$AP1FJ_Q2 - V$PU1_Q6,chr2:33437244-33437520-enhancer,3.74572156889466
V$AP1FJ_Q2 - V$ELF1_Q6,chr2:33437244-33437520-enhancer,3.03009136751904
V$AP1FJ_Q2 - V$ETS_Q6,chr2:33437244-33437520-enhancer,4.52679369985614
V$AP1_Q6 - V$IRF_Q6,chr2:33437244-33437520-enhancer,3.67646198670726
V$AP1_Q6 - V$NFAT_Q4_01,chr2:33437244-33437520-enhancer,3.62067213905736
V$IRF_Q6_01 - V$MYB_Q6,chr2:33437244-33437520-enhancer,3.05669698318249
V$GR_Q6 - V$SP1_Q2_01,chr2:33437244-33437520-enhancer,3.07294073701019
V$ETS1_B - V$HNF4_Q6,chr2:33437244-33437520-enhancer,3.32750169223683
V$NFAT_Q4_01 - V$SOX9_B1,chr2:33437244-33437520-enhancer,3.72529354623134
V$IPF1_Q4 - V$IRF_Q6,chr2:33437244-33437520-enhancer,3.31232417695039
V$NFAT_Q4_01 - V$STAT6_01,chr2:33437244-33437520-enhancer,3.53109998385377
V$AP1_Q2_01 - V$SF1_Q6,chr2:33437244-33437520-enhancer,3.6299265721722
V$PR_Q2 - V$SF1_Q6,chr2:33437244-33437520-enhancer,3.30661173137699
V$KROX_Q6 - V$OSF2_Q6,chr2:33437244-33437520-enhancer,3.05129296521066
V$PIT1_Q6 - V$POU1F1_Q6,chr2:33437244-33437520-enhancer,3.35320793103922
V$AML_Q6 - V$KROX_Q6,chr2:33437244-33437520-enhancer,3.71291742419552
V$CREB_Q3 - V$ETS_Q4,chr2:33437244-33437520-enhancer,3.38528298818177
V$ETS_Q4 - V$GR_Q6_01,chr2:33437244-33437520-enhancer,3.32294732893736
V$DR3_Q4 - V$GATA_Q6,chr2:33437244-33437520-enhancer,3.32307052177004
V$CREB_Q3 - V$ETS_Q6,chr2:33437244-33437520-enhancer,3.31273106960748
V$EGR_Q6 - V$PIT1_Q6,chr2:33437244-33437520-enhancer,3.57950676147233
V$AP1_Q4_01 - V$ETS_Q6,chr2:33437244-33437520-enhancer,3.67251014497755
V$ELK1_02 - V$ETS1_B,chr2:47076896-47077421-enhancer,3.4320824527688
V$CETS1P54_01 - V$KROX_Q6,chr2:47076896-47077421-enhancer,3.34369033624787
V$CP2_01 - V$SF1_Q6,chr2:47076896-47077421-enhancer,3.00980320106219
V$CP2_01 - V$MYB_Q5_01,chr2:47076896-47077421-enhancer,3.18430703123297
V$CP2_01 - V$GR_Q6_01,chr2:47076896-47077421-enhancer,3.56719122535415
V$CEBPB_01 - V$E2A_Q6,chr2:47076896-47077421-enhancer,3.00638587528077
V$COUP_01 - V$MYB_Q3,chr2:47076896-47077421-enhancer,3.55747044817793
V$AP1_Q2 - V$HNF3_Q6,chr2:47076896-47077421-enhancer,3.34600947791632
V$AP1_Q2 - V$OCT_Q6,chr2:47076896-47077421-enhancer,3.11102152870595
V$AP1_Q6 - V$NF1_Q6,chr2:47076896-47077421-enhancer,3.2857549537133
V$CEBP_Q2_01 - V$ER_Q6,chr2:47076896-47077421-enhancer,3.26791942904192
V$LEF1_Q2 - V$NFKB_Q6,chr2:47076896-47077421-enhancer,4.13775721961152
V$GR_Q6_01 - V$NFKB_Q6,chr2:47076896-47077421-enhancer,3.67874126690946
V$NFKB_Q6 - V$PEBP_Q6,chr2:47076896-47077421-enhancer,3.04975136832841
V$HMGIY_Q6 - V$MYCMAX_B,chr2:47076896-47077421-enhancer,3.27306001891113
V$MYB_Q5_01 - V$PU1_Q6,chr2:47076896-47077421-enhancer,3.59984080701668
V$DR1_Q3 - V$STAT_Q6,chr2:47076896-47077421-enhancer,3.08826163399413
V$DR3_Q4 - V$IRF_Q6,chr2:47076896-47077421-enhancer,4.17639678617703
V$E2A_Q6 - V$NFKB_Q6_01,chr2:47076896-47077421-enhancer,3.87814113763551
V$HNF3_Q6 - V$NFAT_Q4_01,chr2:47076896-47077421-enhancer,3.66210896486189
V$GR_Q6_01 - V$PR_Q2,chr2:47076896-47077421-enhancer,4.27613830716709
V$IRF_Q6_01 - V$NFAT_Q4_01,chr2:47076896-47077421-enhancer,3.97567254970526
V$CP2_02 - V$DR4_Q2,chr2:47076896-47077421-enhancer,3.49905930817302
V$ER_Q6_02 - V$PEBP_Q6,chr2:47076896-47077421-enhancer,3.48518431947177
V$E2F_Q4_01 - V$ELK1_01,chr2:64994926-64995226-enhancer,3.04279279364044
V$CETS1P54_01 - V$PU1_Q6,chr2:64994926-64995226-enhancer,4.09799164011306
V$CEBP_Q3 - V$CETS1P54_01,chr2:64994926-64995226-enhancer,3.34784645352133
V$ER_Q6_02 - V$OCT1_04,chr2:64994926-64995226-enhancer,3.20054497253571
V$AP1FJ_Q2 - V$NFKB_Q6,chr2:64994926-64995226-enhancer,3.32038490677903
V$ER_Q6 - V$IRF_Q6,chr2:64994926-64995226-enhancer,3.01627396879817
V$MYB_Q5_01 - V$STAT_01,chr2:64994926-64995226-enhancer,3.13461808645348
V$CETS168_Q6 - V$MYCMAX_B,chr2:64994926-64995226-enhancer,3.76107873915886
V$ETS1_B - V$SF1_Q6,chr2:64994926-64995226-enhancer,3.99756535585561
V$E2A_Q6 - V$ETS1_B,chr2:64994926-64995226-enhancer,3.32135135955281
